cbo_codigo;descricao_original_fonte;titulo_oficial_cbo2002;grande_grupo;familia_ocupacional;categoria_profissional_agregada;nivel_formacao;universo;incluido_universo_principal;justificativa;fonte_normativa;observacao_ambiguidade;n_registros
782405;Motorista de;Motorista de ônibus rodoviário;7;7824;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;5
782405;Motorista de ônibus Rodoviário;Motorista de ônibus rodoviário;7;7824;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
782410;Motorista de;Motorista de ônibus urbano;7;7824;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
782510;Motorista de;Motorista de caminhão (rotas regionais e internacionais);7;7825;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;76
782510;Motorista de Caminhão (Rotas Regionais;Motorista de caminhão (rotas regionais e internacionais);7;7825;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;25
782515;Motorista Ope;Motorista operacional de guincho;7;7825;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
782515;Motorista Operacional de Guincho;Motorista operacional de guincho;7;7825;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
782625;Auxiliar de M;Auxiliar de maquinista de trem;7;7826;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
783105;Agente de Pát;Agente de pátio;7;7831;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
783205;Carregador (A;Carregador (aeronaves);7;7832;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
783210;Carregador (A;Carregador (armazém);7;7832;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;6
783210;Carregador (Armazém);Carregador (armazém);7;7832;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
783215;Carregador (V;Carregador (veículos de transportes terrestres);7;7832;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;8
783215;Carregador (Veículos de Transportes Te;Carregador (veículos de transportes terrestres);7;7832;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
783220;Estivador;Estivador;7;7832;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
783225;Ajudante de M;Ajudante de motorista;7;7832;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;57
783225;Ajudante de Motorista;Ajudante de motorista;7;7832;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;22
784105;Embalador, a;Embalador, a mão;7;7841;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;10
784105;Embalador, a Mão;Embalador, a mão;7;7841;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;6
784110;Embalador, a;Embalador, a máquina;7;7841;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;6
784110;Embalador, a Máquina;Embalador, a máquina;7;7841;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
784125;Oper. de Pren;Operador de prensa de enfardamento;7;7841;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
784205;Alimentador d;Alimentador de linha de produção;7;7842;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;60
784205;Alimentador de Linha de Prod.;Alimentador de linha de produção;7;7842;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;16
810110;Mestre de Pro;Mestre de produção química;8;8101;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
811005;Oper. de Proc;Operador de processos químicos e petroquímicos;8;8110;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
811305;Oper. de Cent;Operador de centrifugadora (tratamentos químicos e afins);8;8113;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
811320;Oper. de Filt;Operador de filtro de tambor rotativo (tratamentos químicos e afins);8;8113;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
811410;Destilador de Prod. Químicos (Exceto P;Destilador de produtos químicos por batelada (exceto petróleo);8;8114;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
811430;Oper. de Evap;Operador de evaporador na destilação;8;8114;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
811430;Oper. de Evaporador na Destilação;Operador de evaporador na destilação;8;8114;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
811505;Oper. de Pain;Operador de painel de controle (refinação de petróleo);8;8115;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
811770;Moldador de P;Moldador de plástico por injeção;8;8117;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
811820;Oper. de Máqu;Operador de máquina de fabricação de produtos de higiene e limpeza (sabão, sabonete, detergente, absorvente, fraldas cotonetes e outros);8;8118;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);6
811820;Oper. de Máquina de Fabricação de Prod;Operador de máquina de fabricação de produtos de higiene e limpeza (sabão, sabonete, detergente, absorvente, fraldas cotonetes e outros);8;8118;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
813110;Oper. de Cala;Operador de calandra (química, petroquímica e afins);8;8131;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
813125;Oper. de Prod;Operador de produção (química, petroquímica e afins);8;8131;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
813125;Oper. de Prod. (Química, Petroquímica;Operador de produção (química, petroquímica e afins);8;8131;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
813130;Tec. de Oper.;Técnico de operação (química, petroquímica e afins);8;8131;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
818110;Auxiliar de L;Auxiliar de laboratório de análises físico-químicas;8;8181;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
820205;Superv. de Fa;Supervisor de fabricação de produtos cerâmicos, porcelanatos e afins;8;8202;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
821435;Oper. Jato Ab;Operador de jato abrasivo;8;8214;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
821435;Oper. Jato Abrasivo;Operador de jato abrasivo;8;8214;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
821445;Preparador de;Preparador de sucata e aparas;8;8214;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
822110;Forneiro Forn;Forneiro de forno-poço;8;8221;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;3
823115;Preparador Ma;Preparador de massa de argila;8;8231;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
823315;Forneiro (Mat;Forneiro (materiais de construção);8;8233;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
823325;Trab. Elab. d;Trabalhador da elaboração de pré-fabricados (concreto armado);8;8233;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
828110;Oleiro (Fabri;Oleiro (fabricação de tijolos);8;8281;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;33
828110;Oleiro (Fabricação de Tijolos);Oleiro (fabricação de tijolos);8;8281;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;15
841310;Oper. Equipam;Operador de equipamentos de refinação de açúcar (processo contínuo);8;8413;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);4
841310;Oper. Equipamentos de Refinação de Açú;Operador de equipamentos de refinação de açúcar (processo contínuo);8;8413;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
841408;Cozinhador (C;Cozinhador (conservação de alimentos);8;8414;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
841408;Cozinhador (Conservação de Alimentos);Cozinhador (conservação de alimentos);8;8414;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
841745;Xaropeiro;Xaropeiro;8;8417;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
841805;Oper. Forno (;Operador de forno (fabricação de pães, biscoitos e similares);8;8418;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
848305;Padeiro;Padeiro;8;8483;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;16
848310;Confeiteiro;Confeiteiro;8;8483;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;10
848325;Trab. de Fabricação de Sorvete;Trabalhador de fabricação de sorvete;8;8483;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
848510;Açougueiro;Açougueiro;8;8485;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;76
848520;Magarefe;Magarefe;8;8485;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;19
848525;Retalhador de;Retalhador de carne;8;8485;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;2
861105;Oper. Central;Operador de central hidrelétrica;8;8611;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
861105;Oper. Central Hidrelétrica;Operador de central hidrelétrica;8;8611;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
861115;Oper. Central Termoelétrica;Operador de central termoelétrica;8;8611;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
862120;Oper. Caldeir;Operador de caldeira;8;8621;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);4
862120;Oper. Caldeira;Operador de caldeira;8;8621;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
862150;Oper. Máquina;Operador de máquinas fixas, em geral;8;8621;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
862150;Oper. Máquinas Fixas, em Geral;Operador de máquinas fixas, em geral;8;8621;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
862155;Oper. Utilida;Operador de utilidade (produção e distribuição de vapor, gás, óleo, combustível, energia, oxigênio);8;8621;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
862205;Oper. Estação;Operador de estação de captação, tratamento e distribuição de água;8;8622;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
862305;Oper. Estação;Operador de estação de tratamento de água e efluentes;8;8623;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);15
862305;Oper. Estação de Tratamento de água e;Operador de estação de tratamento de água e efluentes;8;8623;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);4
862510;Oper. Refrige;Operador de refrigeração com amônia;8;8625;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
910105;Encarregado de Manut. Mecânica de Sist;Encarregado de manutenção mecânica de sistemas operacionais;9;9101;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
910130;Superv. Manut. Máquinas Operatrizes e;Supervisor de manutenção de máquinas operatrizes e de usinagem;9;9101;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";;1
911120;Mec. Manut. M;Mecânico de manutenção de motores diesel (exceto de veículos automotores);9;9111;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
911205;Mec. Manut. Instal. de Ap. de Climatiz;Mecânico de manutenção e instalação de aparelhos de climatização e  refrigeração;9;9112;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
911305;Mec. Manut. M;Mecânico de manutenção de máquinas, em geral;9;9113;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);14
911305;Mec. Manut. Máquinas, em Geral;Mecânico de manutenção de máquinas, em geral;9;9113;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);7
911325;Mec. Manut. M;Mecânico de manutenção de máquinas-ferramentas (usinagem de metais);9;9113;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);3
911325;Mec. Manut. Máquinas-Ferramentas;Mecânico de manutenção de máquinas-ferramentas (usinagem de metais);9;9113;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
913110;Mec. Manut. E;Mecânico de manutenção de equipamento de mineração;9;9131;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);3
913115;Mec. Manut. M;Mecânico de manutenção de máquinas agrícolas;9;9131;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);3
913115;Mec. Manut. Máquinas Agrícolas;Mecânico de manutenção de máquinas agrícolas;9;9131;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
913120;Mec. Manut. Máquinas de Construção e T;Mecânico de manutenção de máquinas de construção e terraplenagem;9;9131;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
914110;Mec. Manut. S;Mecânico de manutenção de sistema hidráulico de aeronaves (serviços de pista e hangar);9;9141;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
914305;Mec. Manut. V;Mecânico de manutenção de veículos ferroviários;9;9143;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);1
914405;Mec. Manut. A;Mecânico de manutenção de automóveis e veículos similares;9;9144;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);7
914405;Mec. Manut. Automóveis, Motocicletas E;Mecânico de manutenção de automóveis e veículos similares;9;9144;Outras ocupações (fora do campo da saúde);;apoio_ou_outra;não;Família CBO fora do campo da saúde;"CBO 2002 (MTE) – tabela 'CBO2002-Ocupação' (espelho público; ver referencias/fonte_cbo.txt)";Descrição da fonte diverge do título oficial (verificada manualmente);2
